Collectivite,type,population,score_sub,score_marches_pub,annee_score
COMMUNE DE NARP,COM,120.0,E,E,2024
COMMUNE DE SERS,COM,120.0,E,E,2024
COMMUNE DE LAMONGERIE,COM,120.0,E,E,2024
COMMUNE DE SERRIERA,COM,120.0,E,E,2024
COMMUNE DE SAINT GERMIER,COM,120.0,E,E,2024
COMMUNE DE HEULAND,COM,119.0,E,E,2024
COMMUNE DE TREGARVAN,COM,119.0,E,E,2024
COMMUNE DE CAZAUX D ANGLES,COM,119.0,E,E,2024
COMMUNE DE ROCQUEMONT,COM,119.0,E,C,2024
COMMUNE DE LAVIGNEY,COM,119.0,E,E,2024
COMMUNE DE LY FONTAINE,COM,119.0,E,E,2024
COMMUNE DE ROURE,COM,119.0,E,E,2024
COMMUNE D'HAUTEVILLE,COM,119.0,E,E,2024
COMMUNE DE BURGALAYS,COM,119.0,E,E,2024
COMMUNE DE JUILLAC,COM,119.0,E,E,2024
COMMUNE DE MADRIAT,COM,119.0,E,E,2024
COMMUNE DE LINEXERT,COM,119.0,E,E,2024
COMMUNE DE SAINT QUENTIN LE VERGER,COM,119.0,E,E,2024
COMMUNE DE SAINT ARCONS DE BARGES,COM,119.0,E,E,2024
COMMUNE DE LACHAPELLE,COM,119.0,E,E,2024
COMMUNE DE SAINT MARD SUR LE MONT,COM,119.0,E,E,2024
COMMUNE DE THUILLIERES,COM,119.0,E,E,2024
COMMUNE DE BLANDY,COM,119.0,E,E,2024
COMMUNE DE CESSY LES BOIS,COM,119.0,E,E,2024
COMMUNE DE SAINT MICHEL D HALESCOURT,COM,119.0,E,E,2024
COMMUNE DE BOUFFLERS,COM,119.0,E,E,2024
COMMUNE DE CERNY LES BUCY,COM,119.0,E,E,2024
COMMUNE DE GLANDAGE,COM,119.0,E,E,2024
COMMUNE DE VIERVILLE,COM,119.0,E,E,2024
COMMUNE DE BERGERES,COM,119.0,E,E,2024
COMMUNE DE TORCHEVILLE,COM,119.0,E,E,2024
COMMUNE DE LA BOISSIERE,COM,119.0,E,E,2024
COMMUNE DE GOUSSAINCOURT,COM,119.0,E,E,2024
COMMUNE DE VELLEFREY ET VELLEFRANGE,COM,119.0,E,E,2024
COMMUNE DE MONTGILBERT,COM,119.0,E,E,2024
COMMUNE DE GOUSSANCOURT,COM,119.0,E,E,2024
COMMUNE DE VELONE ORNETO,COM,119.0,E,E,2024
COMMUNE DE COUBJOURS,COM,119.0,E,E,2024
COMMUNE DE MORMES,COM,119.0,E,E,2024
COMMUNE D URAU,COM,119.0,E,E,2024
COMMUNE DE RILHAC TREIGNAC,COM,119.0,E,E,2024
COMMUNE DE BRETIGNEY NOTRE DAME,COM,119.0,E,E,2024
COMMUNE DE MONTSEGUR,COM,119.0,E,E,2024
COMMUNE DE BALNOT LA GRANGE,COM,119.0,E,E,2024
COMMUNE DE PLAIGNE,COM,119.0,E,E,2024
COMMUNE DE VILLEMORIN,COM,119.0,E,E,2024
COMMUNE DE SAGNES ET GOUDOULET,COM,119.0,E,C,2024
COMMUNE DE GERGUEIL,COM,119.0,E,E,2024
COMMUNE DE SAFFRES,COM,119.0,E,E,2024
COMMUNE DE SAINT ROMAIN DE MONPAZIER,COM,119.0,E,E,2024
COMMUNE D AUGNAX,COM,119.0,E,E,2024
COMMUNE DE CHAOUILLEY,COM,119.0,E,E,2024
COMMUNE DE HYET,COM,119.0,E,E,2024
COMMUNE DE LAJO,COM,119.0,E,E,2024
COMMUNE DE NOUART,COM,119.0,E,E,2024
COMMUNE DE MAINZAC,COM,119.0,E,E,2024
COMMUNE DE MESNIL EN ARROUAISE,COM,119.0,E,E,2024
COMMUNE DE SAINT PREJET ARMANDON,COM,119.0,E,E,2024
COMMUNE DE COMBRES SOUS LES COTES,COM,119.0,E,E,2024
COMMUNE DE BRASSEUSE,COM,119.0,E,C,2024
COMMUNE DE SAINT MESMIN,COM,119.0,E,E,2024
COMMUNE DE CHAZOT,COM,119.0,E,C,2024
COMMUNE DE SAINT LAURENT SOUS COIRON,COM,119.0,E,E,2024
COMMUNE DE PAREID,COM,119.0,E,E,2024
COMMUNE DE FLOCOURT,COM,119.0,E,E,2024
COMMUNE DE OFFOY,COM,119.0,E,E,2024
COMMUNE DE POTANGIS,COM,119.0,E,E,2024
COMMUNE DE PERCHEDE,COM,119.0,E,E,2024
COMMUNE DE GODONCOURT,COM,119.0,E,E,2024
COMMUNE DE SOURANS,COM,119.0,E,E,2024
COMMUNE DE PREIGNEY,COM,119.0,E,E,2024
COMMUNE D'ECLUSIER VAUX,COM,118.0,E,E,2024
COMMUNE DE SANTA LUCIA DI MERCURIO,COM,118.0,E,E,2024
COMMUNE DE VAL D'ORONAYE,COM,118.0,E,E,2024
COMMUNE DE SAINT-GINEYS-EN-COIRON,COM,118.0,E,E,2024
COMMUNE DE LOUESME,COM,118.0,E,E,2024
COMMUNE DE ARRODETS EZ ANGLES,COM,118.0,E,E,2024
COMMUNE DE TOULIS ET ATTENCOURT,COM,118.0,E,E,2024
COMMUNE DE LE BU SUR ROUVRES,COM,118.0,E,E,2024
COMMUNE DE LA CHAULME,COM,118.0,E,E,2024
COMMUNE DE HERES,COM,118.0,E,E,2024
COMMUNE D'ASSENONCOURT,COM,118.0,E,E,2024
COMMUNE DE LAMOTHE CASSEL,COM,118.0,E,E,2024
COMMUNE DE VERNEUIL PETIT,COM,118.0,E,E,2024
COMMUNE D HALLERING,COM,118.0,E,E,2024
COMMUNE DE SAINT HERENT,COM,118.0,E,E,2024
COMMUNE DE RIGNOVELLE,COM,118.0,E,E,2024
COMMUNE DE VERIA,COM,118.0,E,E,2024
COMMUNE DE VILLEBOUT,COM,118.0,E,E,2024
COMMUNE DE CUCUGNAN,COM,118.0,E,E,2024
COMMUNE DE CHATILLON,COM,118.0,E,E,2024
COMMUNE DE SAINT LAMAIN,COM,118.0,E,E,2024
COMMUNE DE BLINCOURT,COM,118.0,E,E,2024
COMMUNE DE SAINT-BONNET-DE-SALENDRINQUE,COM,118.0,E,E,2024
COMMUNE D'EGUILLY SOUS BOIS,COM,118.0,E,E,2024
COMMUNE DE SURMONT,COM,118.0,E,E,2024
COMMUNE DE SAINT ETIENNE DES GUERETS,COM,118.0,E,E,2024
COMMUNE DE PLESNOY,COM,118.0,E,E,2024
COMMUNE DE SAJAS,COM,118.0,E,E,2024
COMMUNE DE NAMPCELLES LA COUR,COM,118.0,E,E,2024
COMMUNE D UNZENT,COM,118.0,E,E,2024
COMMUNE DE ROSIERES SUR BARBECHE,COM,118.0,E,E,2024
COMMUNE DE DAMPIERRE SUR MOIVRE,COM,118.0,E,E,2024
COMMUNE DE SAINT MARD,COM,118.0,E,E,2024
COMMUNE DE MOUSSY,COM,118.0,E,E,2024
COMMUNE DE MONTIGNY DEVANT SASSEY,COM,118.0,E,E,2024
COMMUNE DE MAUZUN,COM,118.0,E,E,2024
COMMUNE DE LA VERGENNE,COM,118.0,E,E,2024
COMMUNE DE SADILLAC,COM,118.0,E,E,2024
COMMUNE DE VILLARS FONTAINE,COM,118.0,E,E,2024
COMMUNE DE SAINT GRATIEN SAVIGNY,COM,118.0,E,E,2024
COMMUNE DE BLIGNY,COM,118.0,E,E,2024
COMMUNE DE BREUILAUFA,COM,118.0,E,C,2024
COMMUNE DE AIZE,COM,118.0,E,E,2024
COMMUNE DE SAINT-GAUDERIC,COM,118.0,E,C,2024
COMMUNE DE PIERREFITTE,COM,118.0,E,E,2024
COMMUNE DE TOURNANS,COM,118.0,E,E,2024
COMMUNE DE SAINT JEAN D'ORMONT,COM,117.0,E,E,2024
COMMUNE DE CAMPITELLO,COM,117.0,E,E,2024
COMMUNE DE THIERNU,COM,117.0,E,E,2024
COMMUNE DE BAIROLS,COM,117.0,E,E,2024
COMMUNE DE MONTAMAT,COM,117.0,E,E,2024
COMMUNE DE BOUREUILLES,COM,117.0,E,E,2024
COMMUNE DE SAINT PHILBERT SUR ORNE,COM,117.0,E,C,2024
COMMUNE DE CRAONNELLE,COM,117.0,E,E,2024
COMMUNE DE MORVILLE SUR NIED,COM,117.0,E,E,2024
COMMUNE DE FOUCHECOURT,COM,117.0,E,E,2024
COMMUNE D ARDON,COM,117.0,E,E,2024
COMMUNE D'HERMANVILLE,COM,117.0,E,E,2024
COMMUNE LA VACHERESSE ET LA ROUILLIE,COM,117.0,E,E,2024
COMMUNE DE CASABIANCA,COM,117.0,E,E,2024
COMMUNE DE SAINTE EUGENIE DE VILLENEUVE,COM,117.0,E,E,2024
COMMUNE DE BLECOURT,COM,117.0,E,E,2024
COMMUNE D USCLADES ET RIEUTORD,COM,117.0,E,E,2024
COMMUNE LE BOSC,COM,117.0,E,E,2024
COMMUNE DE SAINT MARTIAL DE LOULAY,COM,117.0,E,E,2024
COMMUNE DE NESSA,COM,117.0,E,E,2024
COMMUNE DE FOURCATIER ET MAISON NEUVE,COM,117.0,E,E,2024
COMMUNE DE LAVAL D AIX,COM,117.0,E,E,2024
COMMUNE DE GENSAC DE BOULOGNE,COM,117.0,E,E,2024
COMMUNE DE MASSELS,COM,117.0,E,E,2024
COMMUNE DE MONT SUR COURVILLE,COM,117.0,E,E,2024
COMMUNE DE VILLARGENT,COM,117.0,E,E,2024
COMMUNE DE HANNOGNE SAINT REMY,COM,117.0,E,E,2024
COMMUNE DE LA ROTHIERE,COM,117.0,E,E,2024
COMMUNE DE CASTELMARY,COM,117.0,E,E,2024
COMMUNE DE CHATILLON SUR SAONE,COM,117.0,E,E,2024
COMMUNE DE BIEF,COM,117.0,E,E,2024
COMMUNE DE VEZAPONIN,COM,117.0,E,E,2024
COMMUNE DE GALEY,COM,117.0,E,E,2024
COMMUNE DU GICQ,COM,117.0,E,E,2024
COMMUNE DE MONTBELIARDOT,COM,117.0,E,E,2024
COMMUNE DE CORLIER,COM,117.0,E,E,2024
COMMUNE DE BRAUX,COM,117.0,E,E,2024
COMMUNE DE CARBINI,COM,117.0,E,E,2024
COMMUNE DE SAINT PIERRE DE MEAROZ,COM,117.0,E,E,2024
COMMUNE DE CIREY SUR BLAISE,COM,117.0,E,E,2024
COMMUNE D'ORSANS,COM,117.0,E,E,2024
COMMUNE DE CONDES,COM,117.0,E,E,2024
COMMUNE DE BROZE,COM,117.0,E,E,2024
COMMUNE DE RIGNOSOT,COM,117.0,E,E,2024
COMMUNE DE VIEUVY,COM,117.0,E,E,2024
COMMUNE D AUGNE,COM,116.0,E,E,2024
COMMUNE D ASCO,COM,116.0,E,E,2024
COMMUNE DE CLERMONT,COM,116.0,E,E,2024
COMMUNE DE SAINT CENERI LE GEREI,COM,116.0,E,E,2024
COMMUNE DE HINSBOURG,COM,116.0,E,E,2024
COMMUNE DE VILLOTTE-SUR-OURCE,COM,116.0,E,E,2024
COMMUNE DE BONNEFONTAINE,COM,116.0,E,E,2024
COMMUNE DE LA VOIVRE,COM,116.0,E,E,2024
COMMUNE DE MOLAIN,COM,116.0,E,E,2024
COMMUNE DE LES CHARMONTOIS,COM,116.0,E,E,2024
COMMUNE DE JONQUERY,COM,116.0,E,E,2024
COMMUNE DE SAINTE GEMME,COM,116.0,E,E,2024
COMMUNE DE LUZY SAINT MARTIN,COM,116.0,E,E,2024
COMMUNE D'ECUREY EN VERDUNOIS,COM,116.0,E,E,2024
COMMUNE DE GRENING,COM,116.0,E,E,2024
COMMUNE D'OMMOY,COM,116.0,E,E,2024
COMMUNE DE PIERRECOURT,COM,116.0,E,E,2024
COMMUNE DE LE TARTRE,COM,116.0,E,E,2024
COMMUNE DE LA MAISON-DIEU,COM,116.0,E,E,2024
COMMUNE DE LUVIGNY,COM,116.0,E,E,2024
COMMUNE DE VAUCHOUX,COM,116.0,E,E,2024
COMMUNE D'ASSAINVILLERS,COM,116.0,E,E,2024
COMMUNE LE DOURN,COM,116.0,E,E,2024
COMMUNE DE SYLVANES,COM,116.0,E,E,2024
COMMUNE DE DAMPIERRE LE CHATEAU,COM,116.0,E,E,2024
COMMUNE DE COUSTOUGE,COM,116.0,E,E,2024
COMMUNE DE NARBEFONTAINE,COM,116.0,E,E,2024
COMMUNE DE DELOUZE ROSIERES,COM,116.0,E,E,2024
COMMUNE DE NIEDERSTEINBACH,COM,116.0,E,E,2024
COMMUNE DE NEUVIZY,COM,116.0,E,E,2024
COMMUNE DE MACHY,COM,116.0,E,E,2024
COMMUNE DE TOURRENQUETS,COM,116.0,E,E,2024
COMMUNE DE CHAUMONT LA VILLE,COM,116.0,E,E,2024
COMMUNE DE NIVOLLET-MONT GRIFFON,COM,116.0,E,E,2024
COMMUNE DE DAVEJEAN,COM,116.0,E,E,2024
COMMUNE DE SOVERIA,COM,116.0,E,E,2024
COMMUNE DE GERMEFONTAINE,COM,116.0,E,E,2024
COMMUNE DE NOE LES MALLETS,COM,116.0,E,E,2024
COMMUNE DE FOLCARDE,COM,116.0,E,E,2024
COMMUNE DE CHEVENNES,COM,116.0,E,E,2024
COMMUNE DE MONTAGNA LE RECONDUIT,COM,116.0,E,E,2024
COMMUNE DE NANNAY,COM,116.0,E,E,2024
COMMUNE D'UNIENVILLE,COM,116.0,E,E,2024
COMMUNE DE POTTE,COM,116.0,E,E,2024
COMMUNE DE RENNEMOULIN,COM,116.0,E,E,2024
COMMUNE DE CURTIL-SAINT-SEINE,COM,116.0,E,E,2024
COMMUNE DE BOURGUIGNON LES LA CHARITE,COM,116.0,E,E,2024
COMMUNE DE LA ROQUE BAIGNARD,COM,116.0,E,E,2024
COMMUNE DE FRASNE-LES-MEULIERES,COM,116.0,E,E,2024
COMMUNE DE VILLY,COM,116.0,E,E,2024
COMMUNE DE ROUFFANGE,COM,116.0,E,E,2024
COMMUNE D'ISSE,COM,116.0,E,E,2024
COMMUNE DE ROUFFY,COM,116.0,E,E,2024
COMMUNE DE SAVIGNY POIL FOL,COM,116.0,E,E,2024
COMMUNE DE CAMPOME,COM,116.0,E,E,2024
COMMUNE DE VIC-DES-PRES,COM,116.0,E,E,2024
COMMUNE DE PIGNA,COM,115.0,E,C,2024
COMMUNE DE BUXIERES SUR ARCE,COM,115.0,E,E,2024
COMMUNE DE SAINT PAL DE SENOUIRE,COM,115.0,E,E,2024
COMMUNE DE SPONVILLE,COM,115.0,E,E,2024
COMMUNE DE LAGAMAS,COM,115.0,E,E,2024
COMMUNE DE MONTOT-SUR-ROGNON,COM,115.0,E,E,2024
COMMUNE DE SAINT-MARTIN-AUX-CHAMPS,COM,115.0,E,E,2024
COMMUNE DE LANTY SUR AUBE,COM,115.0,E,E,2024
COMMUNE DE INVAL BOIRON,COM,115.0,E,E,2024
COMMUNE DE BINIVILLE,COM,115.0,E,E,2024
COMMUNE DE CASTELLET-EN-LUBERON,COM,115.0,E,E,2024
COMMUNE DE XARONVAL,COM,115.0,E,E,2024
COMMUNE D'ASNIERES SOUS BOIS,COM,115.0,E,E,2024
COMMUNE DE LE PLOYRON,COM,115.0,E,E,2024
COMMUNE DE VARENNE L'ARCONCE,COM,115.0,E,E,2024
COMMUNE DE DIROL,COM,115.0,E,E,2024
COMMUNE DE NOCHIZE,COM,115.0,E,E,2024
COMMUNE LE PUID,COM,115.0,E,E,2024
COMMUNE DE SAINT GENEST LACHAMP,COM,115.0,E,E,2024
COMMUNE DE MAROLLES LES BAILLY,COM,115.0,E,E,2024
COMMUNE DE PARRANQUET,COM,115.0,E,E,2024
COMMUNE DE INAUMONT,COM,115.0,E,E,2024
COMMUNE DE GROBOIS EN MONTAGNE,COM,115.0,E,E,2024
COMMUNE DE CHATELBLANC,COM,115.0,E,E,2024
COMMUNE DE SAINTE MARGUERITE LAFIGERE,COM,115.0,E,C,2024
COMMUNE D ESTAL,COM,115.0,E,E,2024
COMMUNE LACOUR D ARCENAY,COM,115.0,E,E,2024
COMMUNE DE FORNEX,COM,115.0,E,E,2024
COMMUNE DE BONNEFOND,COM,115.0,E,E,2024
COMMUNE DE LASTIC,COM,115.0,E,E,2024
COMMUNE DE SAINTE RAMEE,COM,115.0,E,E,2024
COMMUNE DE LETANNE,COM,115.0,E,E,2024
COMMUNE DE SAINT BROING,COM,115.0,E,E,2024
COMMUNE DE SAINT AUBIN RIVIERE,COM,115.0,E,E,2024
COMMUNE DE LIGNIERES EN VIMEU,COM,115.0,E,E,2024
COMMUNE DE VILLERS VERMONT,COM,115.0,E,E,2024
COMMUNE DE MOMY,COM,115.0,E,E,2024
COMMUNE DE ISSENHAUSEN,COM,115.0,E,E,2024
COMMUNE DE COUTURES,COM,115.0,E,E,2024
COMMUNE DE TROMAREY,COM,115.0,E,E,2024
COMMUNE DE MIGLOS,COM,115.0,E,E,2024
COMMUNE DE BAZEGNEY,COM,115.0,E,E,2024
COMMUNE DE VINCY REUIL ET MAGNY,COM,115.0,E,E,2024
COMMUNE DE PUISEUX,COM,115.0,E,E,2024
COMMUNE DE DRUBEC,COM,114.0,E,E,2024
COMMUNE DE DANNEMARIE,COM,114.0,E,E,2024
COMMUNE DE MURET ET CROUTTES,COM,114.0,E,E,2024
COMMUNE DE ROZES,COM,114.0,E,E,2024
COMMUNE DE FREYCENET LA TOUR,COM,114.0,E,E,2024
COMMUNE DE VILLEBRAMAR,COM,114.0,E,E,2024
COMMUNE DE BANTHEVILLE,COM,114.0,E,E,2024
COMMUNE DE FLOUDES,COM,114.0,E,E,2024
COMMUNE DE SOMMESNIL,COM,114.0,E,E,2024
COMMUNE DE FLACY,COM,114.0,E,E,2024
COMMUNE DE XIVRAY ET MARVOISIN,COM,114.0,E,E,2024
COMMUNE DE MENIL HUBERT EN EXMES,COM,114.0,E,E,2024
COMMUNE DE SUZETTE,COM,114.0,E,E,2024
COMMUNE DE SAINT ALYRE ES MONTAGNE,COM,114.0,E,E,2024
COMMUNE DE NEUILLY,COM,114.0,E,E,2024
COMMUNE DE VILLEMBITS,COM,114.0,E,E,2024
COMMUNE DE LE VIEIL DAMPIERRE,COM,114.0,E,E,2024
COMMUNE DE LISSEY,COM,114.0,E,E,2024
COMMUNE DES FORGES,COM,114.0,E,C,2024
COMMUNE DE RENNEVAL,COM,114.0,E,E,2024
COMMUNE DE MUROLS,COM,114.0,E,E,2024
COMMUNE DE BAGIRY,COM,114.0,E,E,2024
COMMUNE D'EPAUMESNIL,COM,114.0,E,E,2024
COMMUNE DE LOUPPY SUR LOISON,COM,114.0,E,E,2024
COMMUNE DE PINTHEVILLE,COM,114.0,E,E,2024
COMMUNE D'HERICOURT SUR THERAIN,COM,114.0,E,E,2024
COMMUNE DE POGGIOLO,COM,114.0,E,E,2024
COMMUNE DE RIBEYRET,COM,114.0,E,E,2024
COMMUNE DE NOTRE DAME DE LIVAYE,COM,114.0,E,E,2024
COMMUNE DE VILLIERS-AUX-CORNEILLES,COM,114.0,E,E,2024
COMMUNE DE PERO CASEVECCHI,COM,114.0,E,E,2024
COMMUNE DE MONTAGNY LES SEURRE,COM,114.0,E,E,2024
COMMUNE DU PUY,COM,114.0,E,E,2024
COMMUNE DE MORSAN,COM,114.0,E,E,2024
COMMUNE DE BELESTA EN LAURAGAIS,COM,114.0,E,E,2024
COMMUNE DE DHUIZEL,COM,114.0,E,E,2024
COMMUNE DE LA NEUVILLE A MAIRE,COM,114.0,E,E,2024
COMMUNE DE BOURREAC,COM,114.0,E,E,2024
COMMUNE D'AUTRY,COM,114.0,E,E,2024
COMMUNE DE LA TACHE,COM,114.0,E,E,2024
COMMUNE DE BELMONT LES DARNEY,COM,114.0,E,E,2024
COMMUNE DE SENNEVOY LE HAUT,COM,114.0,E,E,2024
COMMUNE D'HENNEMONT,COM,114.0,E,C,2024
COMMUNE DE FONTAINE LES HERMANS,COM,114.0,E,E,2024
COMMUNE DE BESSAC,COM,114.0,E,E,2024
COMMUNE DE SOUS PARSAT,COM,114.0,E,E,2024
COMMUNE DE CHASSAGNE SAINT DENIS,COM,114.0,E,E,2024
COMMUNE DE SAINTE-CROIX-DE-CADERLE,COM,114.0,E,E,2024
COMMUNE DE BAZEILLES SUR OTHAIN,COM,114.0,E,E,2024
COMMUNE DE LABEYRIE,COM,114.0,E,E,2024
COMMUNE D OLEAC DESSUS,COM,114.0,E,E,2024
COMMUNE DE BEAUCHEMIN,COM,114.0,E,E,2024
COMMUNE DE SAINT AMAND LE PETIT,COM,114.0,E,E,2024
COMMUNE DE ENGLESQUEVILLE EN AUGE,COM,114.0,E,E,2024
COMMUNE DE PLAIMBOIS VENNES,COM,114.0,E,E,2024
COMMUNE DE GAUJAN,COM,114.0,E,E,2024
COMMUNE DE SAINT DENIS DES COUDRAIS,COM,114.0,E,E,2024
COMMUNE D'ARGANCON,COM,114.0,E,E,2024
COMMUNE DE RIBOUISSE,COM,114.0,E,E,2024
COMMUNE DE SEMILLY,COM,114.0,E,E,2024
COMMUNE DE FECOCOURT,COM,114.0,E,E,2024
COMMUNE DE SEICHEPREY,COM,114.0,E,E,2024
COMMUNE DE MASSALS,COM,113.0,E,C,2024
COMMUNE D ARRIEN EN BETHMALE,COM,113.0,E,E,2024
COMMUNE DE GORNIES,COM,113.0,E,E,2024
COMMUNE DE BOISSIA,COM,113.0,E,E,2024
COMMUNE DE AUMEVILLE LESTRE,COM,113.0,E,E,2024
COMMUNE DE MARIGNY,COM,113.0,E,E,2024
COMMUNE DE SAINT LEONARD,COM,113.0,E,E,2024
COMMUNE DE SERRIGNY,COM,113.0,E,E,2024
COMMUNE DE LACROISILLE,COM,113.0,E,E,2024
COMMUNE DE ROBECOURT,COM,113.0,E,E,2024
COMMUNE DE COLMESNIL MANNEVILLE,COM,113.0,E,E,2024
COMMUNE DE SARDY LES EPIRY,COM,113.0,E,E,2024
COMMUNE D'OUGE,COM,113.0,E,E,2024
COMMUNE DE HEUCOURT CROQUOISON,COM,113.0,E,E,2024
COMMUNE DE RIMPLAS,COM,113.0,E,C,2024
COMMUNE ARNAY SOUS VITTEAUX,COM,113.0,E,E,2024
COMMUNE DE BESSE,COM,113.0,E,E,2024
COMMUNE D'ESCARO,COM,113.0,E,E,2024
COMMUNE DE SAFFAIS,COM,113.0,E,E,2024
COMMUNE DE GERCOURT ET DRILLANCOURT,COM,113.0,E,E,2024
COMMUNE DE RAINCOURT,COM,113.0,E,E,2024
COMMUNE DE BAZAUGES,COM,113.0,E,E,2024
COMMUNE DE PLAISIA,COM,113.0,E,E,2024
COMMUNE D HAGEVILLE,COM,113.0,E,E,2024
COMMUNE DE CANAVAGGIA,COM,113.0,E,E,2024
COMMUNE DE BOSROGER,COM,113.0,E,E,2024
COMMUNE DE MONTGRAS,COM,113.0,E,E,2024
COMMUNE DE VERPILLIERES SUR OURCE,COM,113.0,E,E,2024
COMMUNE DE SAMOUILLAN,COM,113.0,E,E,2024
COMMUNE DE BERRAC,COM,113.0,E,E,2024
COMMUNE D'EUILLY ET LOMBUT,COM,113.0,E,E,2024
COMMUNE DE ROUVRES LES VIGNES,COM,113.0,E,E,2024
COMMUNE DE LE MOULINET SUR SOLIN,COM,113.0,E,E,2024
COMMUNE DE VIEUX RUFFEC,COM,113.0,E,E,2024
COMMUNE DE CHENIERS,COM,113.0,E,E,2024
COMMUNE D'UGNY SUR MEUSE,COM,113.0,E,E,2024
COMMUNE DE SAINT PIERRE SUR DOUX,COM,113.0,E,E,2024
COMMUNE DE WIRY AU MONT,COM,113.0,E,E,2024
COMMUNE DE LA CHAPELLE DU BOURGAY,COM,113.0,E,E,2024
COMMUNE DE LA CHAPELLE ONZERAIN,COM,113.0,E,E,2024
COMMUNE DE LE MESNIL VENERON,COM,113.0,E,E,2024
COMMUNE DE LINTHES,COM,113.0,E,E,2024
COMMUNE DE BARCHAIN,COM,113.0,E,E,2024
COMMUNE DE LA CHAPELLE SAINT MAURICE,COM,113.0,E,E,2024
COMMUNE DE TREHORENTEUC,COM,113.0,E,E,2024
COMMUNE DE SEMMADON,COM,113.0,E,E,2024
COMMUNE CHAPELLE SPINASSE,COM,113.0,E,E,2024
COMMUNE D AMBLEON,COM,113.0,E,E,2024
COMMUNE DE GRENIER MONTGON,COM,113.0,E,E,2024
COMMUNE DE MONDION,COM,113.0,E,E,2024
COMMUNE DE MARTIGNY LES GERBONVAUX,COM,113.0,E,E,2024
COMMUNE DE DIMANCHEVILLE,COM,113.0,E,E,2024
COMMUNE DE LANTY,COM,113.0,E,E,2024
COMMUNE DE LA BASTIDE PRADINES,COM,113.0,E,C,2024
COMMUNE DE CUZY,COM,113.0,E,E,2024
COMMUNE DE BERNOUIL,COM,113.0,E,E,2024
COMMUNE DE DRAIX,COM,113.0,E,E,2024
COMMUNE DE MERIGON,COM,113.0,E,E,2024
COMMUNE DE MONFERRAN PLAVES,COM,113.0,E,E,2024
COMMUNE DE BATILLY EN PUISAYE,COM,113.0,E,C,2024
COMMUNE DE TRALONCA,COM,112.0,E,E,2024
COMMUNE DE MONESTIER PORT DIEU,COM,112.0,E,E,2024
COMMUNE DE MARIGNANA,COM,112.0,E,E,2024
COMMUNE DE CITEY,COM,112.0,E,E,2024
COMMUNE DE BREVILLERS,COM,112.0,E,E,2024
COMMUNE DE BRIANNY,COM,112.0,E,E,2024
COMMUNE DE GUILLON LES BAINS,COM,112.0,E,E,2024
COMMUNE D ARCON,COM,112.0,E,C,2024
COMMUNE DE BOISYVON,COM,112.0,E,E,2024
COMMUNE DE LINTHELLES,COM,112.0,E,E,2024
COMMUNE DE PERROGNEY LES FONTAINES,COM,112.0,E,E,2024
COMMUNE DE PREVOCOURT,COM,112.0,E,E,2024
COMMUNE DE RENAUCOURT,COM,112.0,E,E,2024
COMMUNE DE CRISSAY SUR MANSE,COM,112.0,E,E,2024
COMMUNE DE LASSERRE,COM,112.0,E,E,2024
COMMUNE DE BAZOILLES ET MENIL,COM,112.0,E,E,2024
COMMUNE DE CORFELIX,COM,112.0,E,E,2024
COMMUNE DE FAMECHON,COM,112.0,E,E,2024
COMMUNE DE BAFFIE,COM,112.0,E,E,2024
COMMUNE DE BERTRE,COM,112.0,E,E,2024
COMMUNE DE FRENELLE LA GRANDE,COM,112.0,E,C,2024
COMMUNE DE BERNADETS DEBAT,COM,112.0,E,E,2024
COMMUNE DE LES AULNEAUX,COM,112.0,E,E,2024
COMMUNE DE BERGOUEY,COM,112.0,E,E,2024
COMMUNE DE CHELLE SPOU,COM,112.0,E,E,2024
COMMUNE DE FRANQUEVILLE,COM,112.0,E,E,2024
COMMUNE DE BLANCHE EGLISE,COM,112.0,E,E,2024
COMMUNE D'HARVILLE,COM,112.0,E,E,2024
COMMUNE DE ST QUENTIN SUR SAUXILLANGES,COM,112.0,E,E,2024
COMMUNE DE DONAZAC,COM,112.0,E,E,2024
COMMUNE DE NOMECOURT,COM,112.0,E,E,2024
COMMUNE D ARBORAS,COM,112.0,E,E,2024
COMMUNE DE CHERMIZY AILLES,COM,112.0,E,E,2024
COMMUNE DE SAINTE TRIE,COM,112.0,E,E,2024
COMMUNE DE PEYRUSSE MASSAS,COM,112.0,E,E,2024
COMMUNE DE BULLAINVILLE,COM,112.0,E,E,2024
COMMUNE DE SAINT-FERRIOL,COM,112.0,E,E,2024
COMMUNE DE TREVES,COM,112.0,E,E,2024
COMMUNE DE HOCQUINGHEN,COM,112.0,E,E,2024
COMMUNE DE HEDAUVILLE,COM,112.0,E,E,2024
COMMUNE DE TISSEY,COM,112.0,E,E,2024
COMMUNE DE CERVIERES,COM,112.0,E,E,2024
COMMUNE DE BARGES,COM,112.0,E,E,2024
COMMUNE DE FRAMECOURT,COM,112.0,E,E,2024
COMMUNE DE SIBIVILLE,COM,112.0,E,E,2024
COMMUNE DE BENTAYOU SEREE,COM,112.0,E,E,2024
COMMUNE DE ROUY LE PETIT,COM,112.0,E,E,2024
COMMUNE D'ORSANCO,COM,112.0,E,E,2024
COMMUNE DE LOZZI,COM,112.0,E,E,2024
COMMUNE DE SAINT-MARC-SUR-SEINE,COM,112.0,E,E,2024
